Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-08-06,Le Havre,Auxerre,0,0,D,0,0,H,9,5,3,1,13,13,2,2,3,1,0,0,2025/6
2022-08-25,Lyon,Lorient,1,1,D,1,0,H,10,6,3,2,16,9,3,2,3,3,0,0,2025/6
2022-08-23,PSG,Auxerre,2,1,H,0,1,H,11,7,3,2,11,8,9,8,2,0,0,0,2025/6
2022-08-09,Lorient,Lyon,1,0,H,0,0,H,7,11,2,5,9,9,5,3,0,3,0,0,2025/6
2022-08-04,Lorient,Toulouse,1,0,H,0,0,H,10,9,4,4,17,14,2,8,1,2,0,0,2025/6
2022-08-15,Lille,Lens,1,1,D,1,0,H,8,11,3,3,11,9,10,2,2,3,0,0,2025/6
2022-08-09,Nice,Lorient,1,1,D,0,0,H,9,9,3,3,15,12,8,8,1,3,0,0,2025/6
2022-08-18,Reims,Lorient,0,0,D,0,0,H,10,11,3,4,9,15,6,3,1,0,0,0,2025/6
2022-08-21,Toulouse,Montpellier,0,0,D,0,0,H,8,4,2,1,12,13,4,6,1,0,0,0,2025/6
2022-08-08,Lyon,PSG,0,1,A,0,1,H,17,13,8,5,9,10,5,5,3,3,0,0,2025/6
2022-08-16,Le Havre,Nice,0,0,D,0,0,H,8,9,3,2,12,14,4,7,2,2,0,0,2025/6
2022-08-28,Brest,Metz,0,0,D,0,0,H,7,8,3,3,8,12,7,3,1,3,0,0,2025/6
2022-08-23,Montpellier,Reims,1,0,H,0,0,H,11,5,4,1,15,16,8,4,0,0,0,0,2025/6
2022-08-17,Marseille,Reims,0,0,D,0,0,H,11,9,3,2,9,10,6,6,1,3,0,0,2025/6
2022-08-21,Brest,PSG,1,0,H,1,0,H,13,22,6,8,16,15,4,3,1,3,0,0,2025/6
2022-08-22,Le Havre,Montpellier,0,0,D,0,0,H,9,5,3,1,12,16,5,3,2,2,0,0,2025/6
2022-08-26,Rennes,PSG,1,3,A,0,3,H,16,14,5,6,17,13,4,6,2,3,0,0,2025/6
2022-08-28,Nantes,Lens,0,0,D,0,0,H,6,7,2,3,10,10,4,4,3,0,0,0,2025/6
2022-08-01,Strasbourg,Le Havre,0,0,D,0,0,H,9,7,3,3,12,11,3,6,1,0,0,0,2025/6
2022-08-06,Monaco,Rennes,3,1,H,1,0,H,11,9,3,3,9,13,4,6,1,2,0,0,2025/6
2022-08-28,Montpellier,Lorient,0,0,D,0,0,H,10,6,3,2,14,17,3,6,2,2,0,0,2025/6
2022-08-22,PSG,Strasbourg,2,1,H,0,0,H,19,8,6,3,11,9,6,2,1,0,0,0,2025/6
2022-08-26,Strasbourg,Brest,0,2,A,0,0,H,7,9,2,2,16,17,4,7,3,2,0,0,2025/6
2022-08-24,PSG,Marseille,4,1,H,1,0,H,14,13,5,6,17,18,4,5,3,1,0,0,2025/6
2022-08-26,Nice,Brest,0,0,D,0,0,H,16,7,7,2,17,10,9,6,1,1,0,0,2025/6
2022-08-05,Brest,Rennes,0,0,D,0,0,H,14,13,4,6,16,15,7,3,3,3,0,0,2025/6
2022-08-13,Lorient,Reims,0,0,D,0,0,H,7,3,2,1,14,15,2,4,2,2,0,0,2025/6
